row_id,chunk_id,title,domain,section,reasoning_type,final_reasoning_bucket,quality_band,difficulty_band,inferential_validity_band,q_length,a_length,ctx_length,ctx_sentence_count,answer_position_ratio,lexical_overlap_ratio,ttr_question,question_type,answer_type,popularity_source,knowledge_difficulty,page_views_rank,wiki_count_rank,statements_rank
4638,387690001,Bộ luật Dân sự (Việt Nam),law,Lịch sử,extraction,extraction,usable,easy,,13,2,227,6,0.5448136958710977,0.8333333333333334,0.9230769230769231,when,Date / Time,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4639,3880690001,Hoàng tử,law,Từ thời Tiên Tần đến Lưỡng Hán,extraction,extraction,usable,easy,,21,2,229,6,0.3983516483516483,0.95,0.9523809523809523,other,Common Noun Phrase,question_entity,0.39270367303255116,0.8559390048154093,0.5004436557231589,0.5008517887563884
4640,3880690002,Hoàng tử,law,Từ thời Tiên Tần đến Lưỡng Hán,extraction,extraction,usable,easy,,11,2,233,8,0.41470311027332707,0.9090909090909091,1.0,other,Proper Noun - Location,question_entity,0.44880319149162007,0.6689406099518459,0.5004436557231589,0.5008517887563884
4641,3979080001,Diadochi,law,Sự qua đời của Alexander năm 323 TCN,extraction,extraction,usable,easy,,17,17,228,8,0.5023562676720076,0.7647058823529411,1.0,what,Proper Noun - Location,question_entity,0.3126617002102029,0.9257624398073836,0.7959183673469388,0.5008517887563884
4642,3979080002,Diadochi,law,Sự qua đời của Alexander năm 323 TCN,extraction,extraction,usable,easy,,13,1,198,6,0.46806569343065696,1.0,0.9230769230769231,who,Proper Noun - Person,wiki_title,0.526090510913771,0.41131621187800965,0.5004436557231589,0.5008517887563884
4643,4030120001,Luật cạnh tranh (Việt Nam),law,Phạm vi điều chỉnh,extraction,extraction,strong,easy,,9,2,229,4,0.12206572769953052,1.0,1.0,how_many,Common Noun Phrase,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4644,4048770001,Nguyên tắc đối xử quốc gia,law,Giới thiệu,extraction,extraction,usable,easy,,33,19,249,6,0.9266547406082289,0.75,0.8484848484848485,other,Proper Noun - Organization,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4645,4048770003,Nguyên tắc đối xử quốc gia,law,GATT/WTO,extraction,extraction,strong,easy,,12,25,218,7,0.44244244244244246,0.9166666666666666,1.0,other,Proper Noun - Organization,answer_entity,0.4003481353118449,0.8304574638844302,0.5004436557231589,0.5008517887563884
4646,4057600002,Hoàng hậu,law,Đông Á,extraction,extraction,usable,easy,,14,2,228,7,0.4068292682926829,0.9230769230769231,0.9285714285714286,other,Common Noun Phrase,question_entity,0.4194964907947317,0.5252808988764045,0.8624667258207631,0.5008517887563884
4647,411100001,Đế quốc,law,Tên gọi,extraction,extraction,usable,easy,,12,10,247,10,0.18722271517302574,0.8181818181818182,0.9166666666666666,other,Proper Noun - Organization,answer_entity,0.39270367303255116,0.8559390048154093,0.5004436557231589,0.5008517887563884
4648,411100002,Đế quốc,law,Tên gọi,extraction,extraction,usable,easy,,9,3,226,6,0.2760975609756098,0.8888888888888888,1.0,who,Other,wiki_title,0.3924629025670615,0.8567415730337079,0.5004436557231589,0.5008517887563884
4649,4149760001,BAJARAKA,law,Bối cảnh,extraction,extraction,usable,easy,,20,8,206,7,0.1633085896076352,0.9,1.0,other,Proper Noun - Organization,question_entity,0.37115471637123487,0.92776886035313,0.5004436557231589,0.5008517887563884
4650,4149760002,BAJARAKA,law,Bối cảnh,extraction,extraction,strong,easy,,20,6,211,7,0.2963709677419355,0.8888888888888888,0.9,other,Date / Time,question_entity,0.37115471637123487,0.92776886035313,0.5004436557231589,0.5008517887563884
4651,4176540000,Tuyên bố chiến tranh,law,Giới thiệu,extraction,extraction,usable,easy,,13,1,201,8,0.38421052631578945,0.9166666666666666,0.9230769230769231,when,Common Noun Phrase,question_entity,0.545592918618426,0.34630818619582665,0.5004436557231589,0.5008517887563884
4652,4176540002,Tuyên bố chiến tranh,law,Chiến tranh đối với Liên Hợp Quốc,extraction,extraction,usable,easy,,7,18,207,7,0.4183564567769477,0.8571428571428571,1.0,other,Date / Time,answer_entity,0.4194964907947317,0.5252808988764045,0.8624667258207631,0.5008517887563884
4653,436910001,Hiệp ước Schengen,law,Giới thiệu,extraction,extraction,usable,easy,,10,5,230,9,0.2357207615593835,0.9,1.0,other,Date / Time,question_entity,0.22693865059058427,0.6552969502407705,0.9125998225377108,0.7674616695059625
4654,4435140001,Siêu cường tiềm năng,law,Những dự báo về Brasil trong tương lai,extraction,extraction,usable,easy,,25,1,226,6,0.08736942070275404,0.96,1.0,other,Proper Noun - Person,question_entity,0.4128235847001981,0.5002006420545746,0.9334516415261757,0.5008517887563884
4655,4435140002,Siêu cường tiềm năng,law,Những dự báo về Brasil trong tương lai,extraction,extraction,usable,easy,,14,7,217,7,0.3022794846382557,0.7857142857142857,1.0,other,Proper Noun - Location,answer_entity,0.3781370598704322,0.9044943820224719,0.5004436557231589,0.5008517887563884
4656,4435140003,Siêu cường tiềm năng,law,Những dự báo về Brasil trong tương lai,extraction,extraction,usable,easy,,14,7,223,4,0.14638971315529178,0.8571428571428571,1.0,other,Clause / Verb Phrase,answer_entity,0.4970776698222782,0.5080256821829856,0.5004436557231589,0.5008517887563884
4657,443900000,Hãn,law,Giới thiệu,extraction,extraction,strong,easy,,11,2,208,9,0.20496894409937888,0.8181818181818182,1.0,other,Common Noun Phrase,answer_entity,0.4194964907947317,0.5252808988764045,0.8624667258207631,0.5008517887563884
4658,4473220000,Thiên mệnh,law,Giới thiệu,extraction,extraction,usable,easy,,14,2,210,6,0.44139387539598735,0.9285714285714286,1.0,other,Common Noun Phrase,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4659,44890002,Côn Đảo,law,Địa lý,extraction,extraction,usable,easy,,14,3,229,7,0.5947315096251267,0.8333333333333334,0.8571428571428571,how_many,Common Noun Phrase,question_entity,0.35406001332147563,0.9847512038523274,0.5004436557231589,0.5008517887563884
4660,4552520002,Hiến pháp Liên bang Nga,law,Đặc điểm cơ bản của Hiến pháp,extraction,extraction,usable,easy,,17,26,221,4,0.3186372745490982,0.8823529411764706,1.0,other,Proper Noun - Location,answer_entity,0.3682587411760764,0.9329855537720706,0.5070984915705412,0.5008517887563884
4661,4552520003,Hiến pháp Liên bang Nga,law,Đặc điểm cơ bản của Hiến pháp,extraction,extraction,usable,easy,,53,9,248,6,0.7698209718670077,0.972972972972973,0.6981132075471698,other,Proper Noun - Location,answer_entity,0.38548055906786416,0.880016051364366,0.5004436557231589,0.5008517887563884
4662,4555490001,Lê Thăng Long,law,Tiểu sử,extraction,extraction,usable,easy,,14,12,217,10,0.7762237762237763,0.7857142857142857,1.0,other,Proper Noun - Organization,answer_entity,0.34948537447717387,1.0,0.5004436557231589,0.5008517887563884
4663,4555490002,Lê Thăng Long,law,Tiểu sử,extraction,extraction,usable,easy,,16,6,236,9,0.5719626168224299,0.9375,1.0,other,Proper Noun - Organization,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4664,457200002,Quyền lực phân lập,law,Quá trình hình thành,extraction,extraction,usable,easy,,16,4,233,8,0.44048734770384257,0.9375,1.0,other,Common Noun Phrase,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4665,4585020001,Imam Shamil,law,Gia đình và tuổi trẻ,extraction,extraction,usable,easy,,10,1,211,9,0.21083743842364533,0.8,1.0,other,Proper Noun - Person,question_entity,0.44033023953604544,0.5002006420545746,0.7959183673469388,0.5008517887563884
4666,4585020003,Imam Shamil,law,Chiến tranh chống Nga,extraction,extraction,strong,easy,,11,3,192,7,0.9308855291576674,0.8888888888888888,0.8181818181818182,other,Common Noun Phrase,wiki_title,0.44033023953604544,0.5002006420545746,0.7959183673469388,0.5008517887563884
4667,4652000001,Aribert Heim,law,Cuộc đời và những tội ác,extraction,extraction,usable,easy,,19,4,233,9,0.8619768477292965,0.8333333333333334,0.9473684210526315,other,Common Noun Phrase,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4668,4652000002,Aribert Heim,law,Cuộc đời và những tội ác,extraction,extraction,usable,easy,,20,24,258,11,0.666073018699911,0.95,1.0,other,Proper Noun - Organization,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4669,4652000003,Aribert Heim,law,Cuộc đời và những tội ác,extraction,extraction,usable,easy,,16,13,239,10,0.5245901639344263,0.875,1.0,other,Proper Noun - Location,wiki_title,0.3279837029915199,0.35674157303370785,0.8300798580301686,0.8824531516183987
4670,467100002,Gian dâm,law,Việt Nam,extraction,extraction,usable,easy,,14,6,231,8,0.7463556851311953,0.9230769230769231,0.9285714285714286,how,Common Noun Phrase,answer_entity,0.3126617002102029,0.9257624398073836,0.7959183673469388,0.5008517887563884
4671,4700180003,Bệnh tâm thần,law,Dịch tễ học,extraction,extraction,usable,easy,,18,2,230,8,0.7466802860061287,0.9444444444444444,1.0,how_many,Common Noun Phrase,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4672,4742350002,Hiến pháp Đế quốc Nhật Bản,law,Nội dung,extraction,extraction,usable,easy,,14,7,194,8,0.47859495060373214,0.8571428571428571,1.0,who,Proper Noun - Location,question_entity,0.4868449250389716,0.5421348314606742,0.5004436557231589,0.5008517887563884
4673,4742350003,Hiến pháp Đế quốc Nhật Bản,law,Nội dung,extraction,extraction,strong,easy,,18,2,206,5,0.7207392197125256,0.7777777777777778,1.0,other,Common Noun Phrase,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4674,4775670000,Hiệp định thương mại Chống hàng giả,law,Giới thiệu,extraction,extraction,strong,easy,,13,16,218,4,0.08526315789473685,0.7692307692307693,1.0,other,Other,question_entity,0.6154163536104003,0.11356340288924559,0.5004436557231589,0.5008517887563884
4675,482220002,Vua,law,Từ nguyên,extraction,extraction,strong,easy,,16,7,195,7,0.5821643286573146,0.8571428571428571,0.875,other,Proper Noun - Location,wiki_title,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4676,4839870002,Thái thượng hoàng hậu,law,Trung Quốc,extraction,extraction,usable,easy,,18,2,232,13,0.3634703196347032,0.8888888888888888,1.0,how_many,Other,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4677,4839870003,Thái thượng hoàng hậu,law,Trung Quốc,extraction,extraction,strong,easy,,19,4,200,11,0.937007874015748,0.8,0.7894736842105263,other,Proper Noun - Location,answer_entity,0.5385556166434102,0.5002006420545746,0.30479148181011534,0.5008517887563884
4678,485560001,Tối huệ quốc,law,Thuật ngữ,extraction,extraction,usable,easy,,14,4,204,7,0.18262806236080179,0.9285714285714286,1.0,other,Date / Time,answer_entity,0.399653116219694,0.8904494382022472,0.4139307897071872,0.5008517887563884
4679,4882490002,Luật hiến pháp,law,Thuật ngữ,extraction,extraction,usable,easy,,20,5,233,8,0.46859903381642515,0.8888888888888888,0.9,other,Common Noun Phrase,question_entity,0.4333938817002879,0.7203049759229535,0.5004436557231589,0.5008517887563884
4680,4990740001,Luật quốc tế,law,Lịch sử,extraction,extraction,usable,easy,,18,3,238,7,0.587958607714017,0.7777777777777778,1.0,other,Common Noun Phrase,question_entity,0.405584892936243,0.8130016051364366,0.5004436557231589,0.5008517887563884
4681,50517920003,Luật kết hôn nạn nhân hiếp dâm,law,Lịch sử,extraction,extraction,usable,easy,,17,5,240,6,0.22305529522024367,0.8823529411764706,1.0,other,Common Noun Phrase,question_entity,0.38596209999884323,0.8784109149277689,0.5004436557231589,0.5008517887563884
4682,5070470002,Chế định hợp đồng (Luật dân sự Việt Nam),law,Khái yếu,extraction,extraction,usable,easy,,20,12,207,6,0.2564102564102564,0.95,1.0,how,Proper Noun - Location,answer_entity,0.4003481353118449,0.8304574638844302,0.5004436557231589,0.5008517887563884
4683,5070470003,Chế định hợp đồng (Luật dân sự Việt Nam),law,Khái yếu,extraction,extraction,usable,easy,,14,3,245,7,0.9874551971326165,0.8333333333333334,0.8571428571428571,other,Proper Noun - Location,question_entity,0.5888022443614247,0.5296950240770465,0.009316770186335404,0.5008517887563884
4684,512040002,Cộng hòa,law,Người đứng đầu nhà nước,extraction,extraction,usable,easy,,20,2,220,8,0.206,0.9473684210526315,0.95,other,Proper Noun - Location,question_entity,0.37115471637123487,0.92776886035313,0.5004436557231589,0.5008517887563884
4685,512040003,Cộng hòa,law,Người đứng đầu nhà nước,extraction,extraction,usable,easy,,12,17,253,7,0.30572160546541416,0.9,0.8333333333333334,how,Proper Noun - Location,answer_entity,0.3682587411760764,0.9329855537720706,0.5070984915705412,0.5008517887563884
4686,515630003,Hiến chương Liên Hợp Quốc,law,Phần mở đầu,extraction,extraction,strong,easy,,13,15,215,5,0.8483263598326359,0.9230769230769231,1.0,other,Proper Noun - Location,question_entity,0.3930648287307855,0.8547351524879615,0.5004436557231589,0.5008517887563884
4687,517970002,Hiệp định Thương mại Việt-Mỹ,law,Thương mại hàng hóa,extraction,extraction,strong,easy,,13,4,176,9,0.008962868117797696,0.6666666666666666,0.9230769230769231,how_many,Proper Noun - Location,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4688,522050001,Luật Doanh nghiệp 2014,law,Lịch sử hình thành và phát triển,extraction,extraction,usable,easy,,16,12,219,7,0.4899598393574297,0.875,1.0,other,Proper Noun - Location,answer_entity,0.3781370598704322,0.9044943820224719,0.5004436557231589,0.5008517887563884
4689,522050002,Luật Doanh nghiệp 2014,law,Lịch sử hình thành và phát triển,extraction,extraction,usable,easy,,17,3,246,6,0.24343891402714932,1.0,1.0,how_many,Common Noun Phrase,question_entity,0.25150153212936854,0.7873194221508828,0.1960958296362023,0.969335604770017
4690,522050003,Luật Doanh nghiệp 2014,law,Lịch sử hình thành và phát triển,extraction,extraction,usable,easy,,12,19,217,6,0.6782868525896414,0.5833333333333334,1.0,other,Proper Noun - Location,answer_entity,0.3682587411760764,0.9329855537720706,0.5070984915705412,0.5008517887563884
4691,5238060001,Qur’an,law,Từ nguyên và ý nghĩa,extraction,extraction,usable,easy,,17,3,199,7,0.5940695296523517,0.9375,0.9411764705882353,other,Common Noun Phrase,question_entity,0.31356596030212425,0.8310593900481541,0.9334516415261757,0.5008517887563884
4692,5238060002,Qur’an,law,Từ nguyên và ý nghĩa,extraction,extraction,usable,easy,,19,6,204,7,0.24355300859598855,0.5882352941176471,0.8947368421052632,other,Common Noun Phrase,question_entity,0.31356596030212425,0.8310593900481541,0.9334516415261757,0.5008517887563884
4693,5238060003,Qur’an,law,Từ nguyên và ý nghĩa,extraction,extraction,usable,easy,,18,4,210,7,0.3719626168224299,0.7647058823529411,0.9444444444444444,other,Common Noun Phrase,question_entity,0.31356596030212425,0.8310593900481541,0.9334516415261757,0.5008517887563884
4694,527270002,Chung thân,law,Châu Âu,extraction,extraction,usable,easy,,23,2,225,10,0.9189473684210526,1.0,0.9565217391304348,how_many,Number / Quantity,question_entity,0.4165399491160183,0.7764847512038523,0.5004436557231589,0.5008517887563884
4695,527270003,Chung thân,law,Án chung thân ở Việt Nam,extraction,extraction,usable,easy,,15,6,230,6,0.24300867888138863,1.0,0.9333333333333333,how,Proper Noun - Location,answer_entity,0.5404697486802381,0.1968298555377207,0.30479148181011534,0.696763202725724
4696,5287800003,Thống nhất nước Ý,law,Từ thời cổ điển đến cận đại,extraction,extraction,usable,easy,,18,6,207,5,0.19916142557651992,0.9411764705882353,0.9444444444444444,other,Proper Noun - Location,answer_entity,0.37115471637123487,0.92776886035313,0.5004436557231589,0.5008517887563884
4697,5587550001,Tù nhân lương tâm,law,Định nghĩa,extraction,extraction,usable,easy,,16,6,228,4,0.17352941176470588,0.9375,1.0,other,Proper Noun - Organization,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4698,5587550002,Tù nhân lương tâm,law,Định nghĩa,extraction,extraction,usable,easy,,21,6,225,6,0.5108135942327497,0.9473684210526315,0.9047619047619048,other,Clause / Verb Phrase,question_entity,0.4003481353118449,0.8304574638844302,0.5004436557231589,0.5008517887563884
4699,56380001,Ân xá Quốc tế,law,Lịch sử,extraction,extraction,usable,easy,,10,2,224,6,0.17407757805108798,0.8,1.0,when,Date / Time,question_entity,0.3720045164769147,0.6835874799357945,0.8624667258207631,0.5008517887563884
4700,56380002,Ân xá Quốc tế,law,Lịch sử,extraction,extraction,usable,easy,,19,20,225,8,0.4181459566074951,0.7368421052631579,1.0,how,Proper Noun - Location,answer_entity,0.07487640154760367,0.8304574638844302,0.9582963620230701,0.9710391822827938
4701,570740003,Hiệp ước München,law,Bối cảnh lịch sử,extraction,extraction,usable,easy,,13,10,223,9,0.28978388998035365,0.7692307692307693,1.0,how,Proper Noun - Location,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4702,5765970001,Pháp luật quốc tế về nhân quyền,law,Sự hình thành và phát triển,extraction,extraction,usable,easy,,21,7,239,5,0.5716928769657724,0.9047619047619048,1.0,other,Common Noun Phrase,wiki_title,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4703,5765970002,Pháp luật quốc tế về nhân quyền,law,Sự hình thành và phát triển,extraction,extraction,strong,easy,,19,9,219,4,0.3488372093023256,0.8947368421052632,1.0,other,Other,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4704,5769960003,Công ước Quốc tế về các Quyền Dân sự và Chính trị,law,Nguồn gốc tên gọi,extraction,extraction,usable,medium,,17,12,233,6,0.2822502424830262,0.5882352941176471,1.0,other,Proper Noun - Organization,wiki_title,0.4081129828238833,0.8045746388443018,0.5004436557231589,0.5008517887563884
4705,5778980003,"Công ước Quốc tế về các Quyền Kinh tế, Xã hội và Văn hóa",law,Nguồn gốc tên gọi,extraction,extraction,usable,easy,,19,7,238,6,0.48625592417061614,0.8421052631578947,1.0,what,Proper Noun - Organization,wiki_title,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4706,5779000003,Luật nhân đạo quốc tế,law,Quá trình hình thành,extraction,extraction,usable,easy,,21,18,340,8,0.8210262828535669,0.8571428571428571,1.0,other,Proper Noun - Location,answer_entity,0.36381121717380316,0.952247191011236,0.5004436557231589,0.5008517887563884
4707,5792950001,Các công ước Den Haag 1899 và 1907,law,Lịch sử,extraction,extraction,usable,easy,,24,19,246,6,0.759090909090909,0.9583333333333334,1.0,other,Proper Noun - Location,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4708,5792950002,Các công ước Den Haag 1899 và 1907,law,Lịch sử,extraction,extraction,usable,easy,,16,10,268,7,0.41835016835016836,0.9375,1.0,other,Proper Noun - Location,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4709,5798750001,Ngày Nhân quyền Quốc tế,law,Lịch sử,extraction,extraction,usable,easy,,19,14,265,8,0.625,0.8235294117647058,0.8947368421052632,other,Date / Time,question_entity,0.07487640154760367,0.8304574638844302,0.9582963620230701,0.9710391822827938
4710,5798750003,Ngày Nhân quyền Quốc tế,law,Lịch sử,extraction,extraction,usable,easy,,12,19,234,7,0.08560677328316087,0.8181818181818182,0.9166666666666666,why,Date / Time,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4711,5818420001,Quyền được bảo vệ đời tư,law,Quy định,extraction,extraction,usable,easy,,9,13,235,6,0.4995224450811843,0.5555555555555556,1.0,other,Proper Noun - Location,answer_entity,0.38066514975807275,0.8960674157303371,0.5004436557231589,0.5008517887563884
4712,5818420002,Quyền được bảo vệ đời tư,law,Quy định,extraction,extraction,usable,easy,,15,18,228,8,0.16601178781925344,0.8666666666666667,1.0,other,Proper Noun - Location,answer_entity,0.4003481353118449,0.8304574638844302,0.5004436557231589,0.5008517887563884
4713,5818420003,Quyền được bảo vệ đời tư,law,Quy định,extraction,extraction,usable,easy,,25,12,213,6,0.4902962206332993,0.7272727272727273,0.88,other,Proper Noun - Location,question_entity,0.29355483421858675,0.6280096308186196,0.7959183673469388,0.6013628620102215
4714,583680001,Khối 8406,law,Tuyên ngôn,extraction,extraction,usable,easy,,15,9,237,7,0.28599221789883267,0.9333333333333333,1.0,other,Other,question_entity,0.4822725234532551,0.7881219903691814,0.7590949423247559,0.20357751277683134
4715,583680002,Khối 8406,law,Diễn biến,extraction,extraction,usable,easy,,12,3,212,6,0.128125,0.9166666666666666,1.0,how_many,Proper Noun - Organization,question_entity,0.4822725234532551,0.7881219903691814,0.7590949423247559,0.20357751277683134
4716,583680003,Khối 8406,law,Diễn biến,extraction,extraction,strong,easy,,15,10,226,6,0.14395393474088292,0.9333333333333333,1.0,other,Proper Noun - Location,answer_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4717,5853370001,Tuyên bố Viên và Chương trình Hành động,law,Nội dung,extraction,extraction,strong,easy,,12,10,244,3,0.659400544959128,0.8333333333333334,1.0,other,Other,answer_entity,0.29355483421858675,0.6280096308186196,0.7959183673469388,0.6013628620102215
4718,5853370002,Tuyên bố Viên và Chương trình Hành động,law,Nhìn lại quá khứ,extraction,extraction,usable,easy,,18,18,244,4,0.21336996336996336,0.6875,0.8888888888888888,other,Proper Noun - Location,answer_entity,0.07487640154760367,0.8304574638844302,0.9582963620230701,0.9710391822827938
4719,5861960003,Trại cải tạo lao động của Liên Xô,law,Bối cảnh,extraction,extraction,usable,easy,,14,18,228,6,0.2561904761904762,0.7142857142857143,1.0,how,Proper Noun - Location,answer_entity,0.383915551042182,0.8852327447833066,0.5004436557231589,0.5008517887563884
4720,5888500000,Hiệp định Đối tác xuyên Thái Bình Dương,law,Giới thiệu,extraction,extraction,usable,easy,,14,6,207,5,0.1680244399185336,0.9285714285714286,1.0,other,Date / Time,question_entity,0.3856076739098927,0.7411717495987159,0.7080745341614907,0.5008517887563884
4721,5900090001,Quần đảo Gulag,law,Quá trình xuất bản,extraction,extraction,usable,easy,,11,3,212,7,0.14138286893704852,0.8181818181818182,1.0,other,Common Noun Phrase,wiki_title,0.4268165609820641,0.5224719101123596,0.8300798580301686,0.5008517887563884
4722,5900090003,Quần đảo Gulag,law,Quá trình xuất bản,extraction,extraction,usable,easy,,14,2,194,11,0.2313860252004582,0.7692307692307693,0.9285714285714286,when,Date / Time,question_entity,0.4268165609820641,0.5224719101123596,0.8300798580301686,0.5008517887563884
4723,5962200000,Bán tổng thống chế,law,Giới thiệu,extraction,extraction,usable,easy,,17,2,201,5,0.8449848024316109,0.8823529411764706,1.0,who,Proper Noun - Person,wiki_title,0.2962629714078777,0.7953451043338684,0.5070984915705412,0.6013628620102215
4724,5962200001,Bán tổng thống chế,law,Điểm yếu của quốc hội,extraction,extraction,usable,easy,,20,9,200,3,0.1789709172259508,0.9333333333333333,0.75,other,Proper Noun - Organization,answer_entity,0.4194964907947317,0.5252808988764045,0.8624667258207631,0.5008517887563884
4725,5962200003,Bán tổng thống chế,law,Chính phủ đồng sinh,extraction,extraction,usable,easy,,24,4,245,8,0.28291814946619215,0.8695652173913043,0.9583333333333334,other,Common Noun Phrase,question_entity,0.4970776698222782,0.5080256821829856,0.5004436557231589,0.5008517887563884
4726,6060400002,Quân chủ chuyên chế,law,Giới thiệu,extraction,extraction,usable,easy,,25,6,246,6,0.8421052631578947,0.8636363636363636,0.88,other,Proper Noun - Location,answer_entity,0.18816832357411872,0.9141252006420546,0.7590949423247559,0.717206132879046
4727,62940001,Trần Phú,law,Thân thế,extraction,extraction,usable,easy,,8,9,202,8,0.11777777777777777,0.625,1.0,other,Proper Noun - Location,answer_entity,0.383915551042182,0.8852327447833066,0.5004436557231589,0.5008517887563884
4728,62940003,Trần Phú,law,Hoạt động cách mạng,extraction,extraction,usable,easy,,11,10,233,9,0.9273743016759777,1.0,1.0,other,Proper Noun - Organization,question_entity,0.35538425088166836,0.9803370786516854,0.5004436557231589,0.5008517887563884
4729,62950001,Lê Hồng Phong,law,Thân thế,extraction,extraction,usable,easy,,20,3,219,9,0.8477157360406091,0.75,1.0,what,Other,question_entity,0.28169851865032924,0.9707062600321027,0.883318544809228,0.5008517887563884
4730,62950002,Lê Hồng Phong,law,Hoạt động ở hải ngoại,extraction,extraction,usable,easy,,16,4,225,9,0.6408787010506208,0.7333333333333333,0.9375,when,Date / Time,question_entity,0.28169851865032924,0.9707062600321027,0.883318544809228,0.5008517887563884
4731,632000000,Cộng hòa dân chủ,law,Giới thiệu,extraction,extraction,usable,easy,,13,20,218,8,0.2277542372881356,0.6923076923076923,1.0,other,Proper Noun - Organization,answer_entity,0.3682587411760764,0.9329855537720706,0.5070984915705412,0.5008517887563884
4732,633760003,Cướp biển,law,Thời hoàng kim,extraction,extraction,strong,easy,,13,4,205,8,0.15195530726256984,0.8461538461538461,1.0,when,Common Noun Phrase,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4733,641350002,Nguyễn Khắc Nhu,law,Cuộc đời cách mạng,extraction,extraction,usable,easy,,14,13,224,7,0.12632594021215043,0.7142857142857143,1.0,other,Proper Noun - Organization,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4734,641350003,Nguyễn Khắc Nhu,law,Cuộc đời cách mạng,extraction,extraction,usable,easy,,16,4,224,6,0.7221115537848606,0.9375,1.0,other,Proper Noun - Person,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4735,669770002,Chế độ quyền lực tập trung,law,Tổng quan,extraction,extraction,usable,easy,,19,1,225,5,0.8322639780018332,0.8947368421052632,1.0,other,Common Noun Phrase,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4736,691180000,Thể chế đại nghị,law,Giới thiệu,extraction,extraction,usable,easy,,12,3,210,5,0.5910973084886129,0.8333333333333334,1.0,other,Common Noun Phrase,answer_entity,0.4003481353118449,0.8304574638844302,0.5004436557231589,0.5008517887563884
4737,691180001,Thể chế đại nghị,law,Giới thiệu,extraction,extraction,strong,easy,,19,9,254,7,0.6405570060922542,0.8421052631578947,1.0,other,Proper Noun - Organization,question_entity,0.5888022443614247,0.5296950240770465,0.009316770186335404,0.5008517887563884
4738,692230001,Tùng xẻo,law,Cách thức,extraction,extraction,usable,easy,,19,1,219,7,0.6267893660531697,0.7894736842105263,1.0,other,Common Noun Phrase,wiki_title,0.3646539138030166,0.949438202247191,0.5004436557231589,0.5008517887563884
4739,692230002,Tùng xẻo,law,Lịch sử,extraction,extraction,usable,easy,,14,2,218,6,0.4101010101010101,0.9285714285714286,1.0,when,Date / Time,wiki_section,0.2634385962153073,0.9670947030497592,0.9800354924578527,0.5008517887563884
4740,699130001,Khế ước xã hội,law,Giới thiệu,extraction,extraction,usable,easy,,18,1,256,8,0.20677361853832443,1.0,1.0,other,Proper Noun - Person,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4741,699130002,Khế ước xã hội,law,Giới thiệu,extraction,extraction,usable,easy,,12,9,252,8,0.845679012345679,0.9166666666666666,1.0,other,Proper Noun - Organization,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4742,699130004,Khế ước xã hội,law,Giới thiệu,extraction,extraction,usable,easy,,26,7,243,7,0.6107078039927405,0.92,0.9615384615384616,other,Proper Noun - Location,question_entity,0.4994251818608014,0.5002006420545746,0.5004436557231589,0.5008517887563884
4743,708880000,Quân chủ lập hiến,law,Giới thiệu,extraction,extraction,usable,easy,,19,2,211,5,0.27628865979381445,0.8947368421052632,1.0,other,Common Noun Phrase,answer_entity,0.38548055906786416,0.880016051364366,0.5004436557231589,0.5008517887563884
